EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,StockOptionLevel,PercentSalaryHike,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,BusinessTravel,OverTime,NumCompaniesWorked,JobInvolvement,Attrition
EMP003132,33,Female,Single,5,Technical Degree,Sales,Sales Representative,3,10,0,0,0,12032,0,9,10,3,1,4,2,3,4,Travel_Rarely,No,5,4,0
EMP003133,30,Female,Married,5,Technical Degree,Marketing,Marketing Manager,3,1,0,0,0,5567,1,17,13,3,2,3,2,3,2,Travel_Rarely,No,2,2,0
EMP003134,25,Female,Married,3,Medical,R&D,Manager,2,7,2,2,0,6067,0,11,10,3,1,4,2,3,0,Travel_Rarely,No,0,3,0
EMP003135,23,Male,Single,2,Life Sciences,IT,Manager,1,4,0,0,0,3903,0,7,1,4,1,3,4,2,2,Non-Travel,No,0,2,0
EMP003136,20,Male,Single,3,Life Sciences,Sales,Sales Executive,1,0,0,0,0,3392,0,14,12,3,4,4,1,4,2,Travel_Rarely,No,2,4,0
EMP003137,27,Male,Married,3,Technical Degree,Sales,Sales Representative,2,9,2,1,0,6498,0,14,3,3,1,3,4,3,3,Travel_Rarely,Yes,1,2,1
EMP003138,26,Female,Married,4,Life Sciences,IT,Software Engineer,1,1,0,0,0,3064,1,19,7,4,2,1,2,4,3,Non-Travel,Yes,0,3,0
EMP003139,39,Female,Single,1,Marketing,IT,Data Scientist,3,1,0,0,0,8396,1,15,0,1,3,3,1,4,4,Travel_Rarely,No,0,4,0
EMP003140,23,Male,Single,3,Medical,Sales,Sales Representative,1,5,2,0,2,3147,0,10,2,3,4,3,3,3,1,Travel_Frequently,No,0,2,0
EMP003141,25,Male,Single,4,Life Sciences,R&D,Research Scientist,1,4,2,2,0,3623,0,14,7,3,2,3,2,3,1,Non-Travel,Yes,1,4,0
EMP003142,20,Male,Married,3,Marketing,HR,Manager,2,2,1,0,1,5070,0,5,1,3,1,3,2,3,2,Non-Travel,No,0,2,1
EMP003143,31,Male,Divorced,2,Other,IT,Data Scientist,3,1,1,1,1,8633,2,15,5,3,2,2,2,3,3,Non-Travel,Yes,0,3,0
EMP003144,25,Male,Single,5,Marketing,HR,Human Resources,3,0,0,0,0,8526,0,9,7,2,3,3,4,1,1,Travel_Rarely,No,2,1,0
EMP003145,31,Female,Single,3,Technical Degree,Sales,Sales Representative,1,13,0,0,0,5309,0,6,19,2,4,3,4,3,0,Travel_Frequently,No,5,3,0
EMP003146,27,Female,Married,4,Marketing,R&D,Research Scientist,2,1,1,1,0,5188,0,11,6,3,3,2,4,3,3,Travel_Rarely,No,0,3,0
EMP003147,33,Male,Single,2,Technical Degree,Marketing,Marketing Manager,1,0,0,0,0,3030,1,16,7,1,2,2,3,3,1,Travel_Frequently,No,0,3,1
EMP003148,35,Male,Married,3,Medical,Marketing,Marketing Specialist,3,17,0,0,0,11056,2,10,14,3,1,4,2,4,2,Travel_Rarely,No,0,4,0
EMP003149,24,Male,Single,3,Other,HR,Manager,2,4,0,0,0,6565,0,8,12,4,2,3,3,4,6,Travel_Rarely,Yes,1,4,1
EMP003150,29,Male,Married,3,Marketing,Operations,Operations Specialist,2,0,0,0,0,4863,0,17,9,1,3,3,3,2,2,Travel_Rarely,No,3,3,0
EMP003151,24,Male,Single,3,Marketing,Sales,Sales Representative,1,6,0,0,0,5164,1,8,4,2,2,2,1,2,2,Travel_Rarely,Yes,1,3,0
EMP003152,40,Female,Single,3,Marketing,R&D,Research Scientist,3,14,0,0,0,9832,0,13,4,3,3,2,3,2,2,Non-Travel,No,0,4,0
EMP003153,31,Male,Single,3,Medical,IT,Data Scientist,1,10,0,0,0,5338,0,12,9,3,3,4,4,4,6,Travel_Frequently,No,0,4,0
EMP003154,24,Female,Single,3,Life Sciences,Sales,Sales Representative,1,1,0,0,0,3691,0,13,10,3,2,2,3,3,3,Travel_Rarely,No,0,4,0
EMP003155,28,Female,Married,3,Life Sciences,Operations,Operations Manager,2,0,0,0,0,4159,0,14,5,4,3,2,2,3,0,Travel_Rarely,No,0,4,0
EMP003156,25,Female,Single,5,Technical Degree,R&D,Research Director,2,2,0,0,0,5778,1,15,10,3,3,3,3,2,5,Travel_Frequently,Yes,0,3,0
EMP003157,39,Male,Married,5,Life Sciences,R&D,Research Scientist,4,2,0,0,0,14892,2,6,14,1,4,4,3,3,2,Travel_Frequently,Yes,0,3,0
EMP003158,21,Female,Married,5,Medical,Sales,Sales Representative,2,2,2,1,2,5846,1,19,5,3,4,2,1,3,4,Travel_Rarely,No,1,2,0
EMP003159,30,Male,Single,4,Other,R&D,Research Director,1,8,1,1,1,3576,0,10,6,3,3,2,2,4,2,Travel_Rarely,No,3,1,0
EMP003160,32,Male,Married,2,Marketing,HR,Human Resources,1,0,0,0,0,3374,0,16,16,3,4,1,4,3,3,Travel_Rarely,No,0,3,0
EMP003161,36,Male,Married,4,Life Sciences,R&D,Manager,3,5,5,0,0,9572,0,6,14,4,4,1,1,4,0,Travel_Rarely,No,0,3,0
EMP003162,20,Female,Single,4,Technical Degree,Sales,Sales Representative,2,2,2,0,0,5785,0,21,12,3,4,1,2,4,0,Travel_Frequently,No,1,2,0
EMP003163,35,Male,Married,1,Life Sciences,IT,Software Engineer,2,2,2,0,1,5197,1,7,2,3,2,1,4,4,2,Travel_Rarely,No,2,3,0
EMP003164,28,Male,Married,3,Marketing,Sales,Sales Executive,3,3,1,1,0,7432,2,12,14,3,2,4,1,3,2,Travel_Frequently,No,0,4,0
EMP003165,21,Male,Single,3,Marketing,IT,Data Scientist,1,3,0,0,0,4342,0,16,16,3,2,3,4,4,5,Travel_Rarely,No,1,3,0
EMP003166,25,Male,Single,3,Life Sciences,R&D,Research Scientist,3,1,1,1,1,9698,2,17,19,1,3,2,3,4,1,Travel_Rarely,Yes,0,2,0
EMP003167,29,Male,Divorced,3,Life Sciences,R&D,Research Scientist,3,6,1,0,0,10705,1,15,9,4,3,2,2,3,2,Travel_Frequently,No,1,2,0
EMP003168,32,Male,Married,5,Life Sciences,R&D,Research Scientist,3,1,1,0,1,7922,0,14,7,3,3,4,1,2,4,Non-Travel,No,4,4,0
EMP003169,29,Female,Single,4,Life Sciences,HR,Human Resources,3,0,0,0,0,8303,2,21,17,2,3,3,1,4,0,Non-Travel,No,1,3,0
EMP003170,33,Male,Single,3,Life Sciences,IT,Manager,1,8,3,0,2,4884,0,9,1,2,3,1,2,1,0,Travel_Frequently,No,1,3,0
EMP003171,30,Female,Single,4,Human Resources,Operations,Operations Specialist,2,0,0,0,0,5182,0,15,19,3,4,1,3,3,3,Travel_Rarely,No,6,4,0
EMP003172,39,Female,Married,3,Medical,R&D,Manager,3,6,1,0,1,9352,2,10,30,2,3,2,1,3,5,Non-Travel,Yes,2,3,0
EMP003173,28,Male,Married,4,Other,HR,Human Resources,3,10,2,2,0,10983,0,9,24,3,3,4,4,2,2,Travel_Frequently,No,4,3,0
EMP003174,38,Female,Married,5,Marketing,R&D,Laboratory Technician,3,0,0,0,0,7137,1,18,4,3,3,4,4,4,2,Travel_Frequently,No,0,3,1
EMP003175,23,Female,Single,4,Technical Degree,Operations,Operations Specialist,1,5,0,0,0,4682,1,16,8,4,4,1,2,2,2,Non-Travel,No,1,3,0
EMP003176,25,Female,Single,4,Life Sciences,IT,Data Scientist,2,5,0,0,0,6039,0,13,12,4,4,2,2,1,2,Travel_Rarely,No,0,3,1
EMP003177,25,Female,Married,3,Life Sciences,R&D,Laboratory Technician,1,4,1,1,0,3448,0,15,3,3,3,3,3,1,6,Non-Travel,No,1,3,0
EMP003178,38,Female,Single,3,Marketing,R&D,Research Scientist,4,1,1,0,1,10648,1,12,1,2,4,1,2,2,3,Non-Travel,Yes,3,4,0
EMP003179,21,Male,Single,4,Other,Sales,Sales Executive,1,0,0,0,0,2241,0,12,4,2,4,3,4,3,4,Travel_Rarely,No,0,3,0
EMP003180,28,Female,Married,4,Life Sciences,IT,Data Scientist,1,0,0,0,0,3245,0,8,2,3,1,4,3,2,4,Non-Travel,No,2,3,0
EMP003181,18,Male,Single,4,Marketing,IT,Software Engineer,1,1,1,1,1,2859,1,7,7,4,4,3,3,3,6,Travel_Rarely,No,1,3,0
EMP003182,28,Female,Married,5,Life Sciences,Operations,Operations Specialist,3,2,2,0,0,8531,2,18,5,3,4,3,3,2,2,Travel_Rarely,Yes,0,3,0
EMP003183,24,Male,Married,4,Medical,HR,Manager,1,6,6,1,3,4309,1,11,6,3,4,4,4,4,2,Travel_Rarely,No,2,1,0
EMP003184,19,Female,Single,4,Marketing,IT,Manager,2,1,1,1,0,3185,0,17,10,4,3,3,1,3,1,Travel_Frequently,Yes,1,4,1
EMP003185,32,Male,Single,4,Technical Degree,R&D,Laboratory Technician,1,0,0,0,0,2884,0,15,18,2,2,3,3,3,1,Travel_Frequently,No,0,3,0
EMP003186,34,Female,Single,3,Life Sciences,HR,Human Resources,2,12,1,1,1,8918,0,15,19,4,3,3,4,3,1,Travel_Rarely,No,0,3,0
EMP003187,30,Female,Single,3,Life Sciences,R&D,Manager,2,6,1,1,0,6711,0,14,7,2,4,4,2,2,3,Travel_Frequently,No,0,4,0
EMP003188,21,Female,Single,4,Medical,IT,Data Scientist,1,3,2,0,0,3730,1,5,11,3,3,2,1,2,2,Travel_Rarely,No,1,4,1
EMP003189,33,Female,Married,3,Human Resources,Sales,Sales Executive,1,3,0,0,0,3432,1,16,9,3,4,2,3,4,4,Travel_Rarely,Yes,1,3,0
EMP003190,31,Male,Married,4,Medical,Sales,Manager,1,13,0,0,0,4317,1,14,9,3,2,3,2,2,3,Non-Travel,Yes,5,3,0
EMP003191,25,Female,Married,1,Medical,IT,Software Engineer,2,3,2,2,2,5675,1,5,9,3,4,3,3,3,1,Non-Travel,No,0,2,0
EMP003192,37,Female,Married,3,Medical,Operations,Operations Specialist,4,3,3,0,0,12992,3,14,2,2,2,3,4,3,3,Travel_Frequently,No,0,3,0
EMP003193,25,Female,Married,5,Life Sciences,HR,Human Resources,2,7,4,1,1,5663,0,5,12,1,4,2,4,3,3,Non-Travel,No,3,4,0
EMP003194,25,Female,Single,2,Technical Degree,IT,Data Scientist,2,4,0,0,0,5135,0,17,10,1,3,2,3,3,4,Travel_Frequently,Yes,0,4,1
EMP003195,30,Male,Married,3,Life Sciences,IT,Data Scientist,1,1,0,0,0,2959,0,17,5,3,4,4,1,3,2,Travel_Rarely,No,0,2,1
EMP003196,31,Male,Married,3,Technical Degree,R&D,Research Scientist,1,13,0,0,0,5698,0,12,6,4,3,4,3,4,1,Travel_Rarely,Yes,0,4,0
EMP003197,29,Male,Single,4,Medical,Sales,Manager,1,1,0,0,0,2459,0,15,15,3,4,2,3,2,4,Travel_Rarely,Yes,0,3,0
EMP003198,36,Female,Divorced,4,Marketing,Operations,Operations Manager,3,5,0,0,0,6677,0,6,1,3,3,4,3,3,6,Non-Travel,No,4,4,0
EMP003199,20,Male,Married,5,Life Sciences,Operations,Operations Manager,1,2,0,0,0,3723,0,14,3,3,4,3,2,3,3,Non-Travel,No,0,3,0
EMP003200,44,Female,Married,3,Other,R&D,Research Director,2,0,0,0,0,4599,0,14,4,3,1,2,2,3,2,Travel_Rarely,No,1,3,1
EMP003201,45,Male,Married,5,Life Sciences,Sales,Sales Executive,5,15,2,0,0,24401,2,8,31,3,4,2,3,4,6,Travel_Frequently,Yes,3,1,0
EMP003202,32,Female,Single,3,Technical Degree,Marketing,Marketing Specialist,2,2,0,0,0,4607,1,9,6,2,2,4,3,4,2,Travel_Frequently,No,4,4,0
EMP003203,31,Female,Married,3,Technical Degree,IT,Data Scientist,1,5,5,0,3,3919,1,6,15,3,2,3,3,4,3,Non-Travel,Yes,2,3,0
EMP003204,26,Male,Single,3,Marketing,Sales,Manager,2,6,1,0,1,7044,1,20,7,2,1,1,4,4,8,Travel_Rarely,No,0,1,0
EMP003205,22,Female,Single,2,Medical,Sales,Manager,1,2,0,0,0,3944,1,15,1,2,3,3,4,3,1,Travel_Rarely,Yes,1,3,0
EMP003206,35,Female,Married,3,Human Resources,Operations,Operations Specialist,3,1,1,0,1,8277,0,18,10,2,3,2,2,3,2,Travel_Rarely,No,1,4,0
EMP003207,24,Male,Single,3,Life Sciences,Sales,Manager,1,0,0,0,0,2473,0,11,10,2,2,3,2,3,2,Travel_Rarely,No,0,3,0
EMP003208,23,Male,Single,2,Other,R&D,Research Director,1,5,4,1,2,3169,0,5,11,3,4,3,4,4,1,Non-Travel,No,1,4,0
EMP003209,44,Male,Single,5,Life Sciences,R&D,Research Director,3,4,4,0,1,8681,1,11,24,3,1,3,2,3,1,Non-Travel,No,1,1,0
EMP003210,22,Female,Single,3,Medical,Sales,Manager,1,4,1,0,1,4206,1,11,11,4,4,3,4,2,0,Travel_Rarely,Yes,0,4,0
EMP003211,24,Male,Single,5,Life Sciences,Sales,Sales Representative,1,3,3,3,1,3244,1,12,11,3,2,3,2,4,3,Travel_Rarely,No,5,2,1
EMP003212,30,Male,Married,5,Life Sciences,R&D,Research Director,3,1,1,1,1,9100,2,21,2,4,1,3,1,4,1,Travel_Rarely,No,2,4,0
EMP003213,27,Male,Single,2,Life Sciences,R&D,Research Scientist,1,9,0,0,0,4062,1,8,3,3,3,2,2,3,2,Non-Travel,No,5,3,0
EMP003214,35,Male,Married,3,Life Sciences,IT,Software Engineer,3,17,1,1,0,11433,0,5,13,3,2,3,4,2,1,Travel_Rarely,Yes,1,3,0
EMP003215,26,Female,Single,4,Human Resources,R&D,Research Scientist,1,8,1,0,0,4976,0,7,12,4,3,4,3,3,1,Travel_Rarely,No,2,4,0
EMP003216,25,Female,Single,4,Technical Degree,R&D,Manager,1,7,1,1,0,4833,0,12,6,2,3,1,3,2,3,Travel_Rarely,No,0,3,0
EMP003217,19,Male,Single,5,Life Sciences,R&D,Research Director,1,1,1,1,1,3320,0,19,35,3,1,3,3,3,2,Travel_Rarely,Yes,0,3,1
EMP003218,33,Female,Married,4,Life Sciences,Sales,Sales Executive,1,2,0,0,0,3200,0,14,5,4,3,2,3,2,2,Travel_Rarely,Yes,0,1,0
EMP003219,40,Female,Married,1,Technical Degree,Sales,Sales Representative,4,2,0,0,0,11171,2,6,7,4,1,4,2,3,2,Travel_Rarely,Yes,0,1,1
EMP003220,32,Male,Married,3,Medical,IT,Software Engineer,1,13,1,1,0,4852,0,18,7,3,2,1,3,2,4,Travel_Rarely,No,1,1,0
EMP003221,35,Male,Single,5,Technical Degree,Sales,Manager,3,15,0,0,0,10380,1,9,17,3,3,1,2,3,4,Travel_Rarely,Yes,0,1,0
EMP003222,19,Female,Single,4,Marketing,R&D,Laboratory Technician,1,1,0,0,0,3865,1,9,3,1,3,4,4,3,4,Non-Travel,No,1,3,0
EMP003223,30,Female,Single,5,Technical Degree,IT,Data Scientist,2,4,0,0,0,5648,0,12,7,4,1,2,2,2,5,Travel_Rarely,Yes,3,1,1
EMP003224,24,Female,Married,4,Marketing,R&D,Laboratory Technician,1,6,0,0,0,4233,1,11,6,4,4,4,3,4,1,Travel_Frequently,No,1,4,0
EMP003225,39,Male,Married,1,Marketing,R&D,Research Scientist,3,6,1,1,1,9523,1,19,7,4,1,4,1,4,3,Travel_Rarely,Yes,1,4,0
EMP003226,50,Female,Married,5,Life Sciences,Marketing,Marketing Specialist,3,10,0,0,0,9563,1,6,17,2,4,3,1,4,6,Travel_Rarely,Yes,5,4,0
EMP003227,21,Female,Single,5,Medical,Marketing,Marketing Manager,2,3,2,0,0,6246,0,18,2,2,3,2,2,3,4,Non-Travel,No,0,2,1
EMP003228,29,Female,Single,2,Life Sciences,Marketing,Marketing Manager,2,4,0,0,0,5922,0,8,7,4,2,4,2,3,0,Travel_Frequently,No,3,2,0
EMP003229,38,Female,Divorced,2,Marketing,HR,Manager,3,2,2,0,0,8185,1,9,9,3,3,2,4,3,5,Travel_Frequently,No,4,3,0
EMP003230,19,Female,Single,3,Medical,Operations,Operations Specialist,2,0,0,0,0,4449,0,13,13,3,1,4,2,3,3,Travel_Rarely,No,2,3,1
EMP003231,22,Female,Single,4,Technical Degree,IT,Manager,2,0,0,0,0,5567,0,19,3,3,3,4,3,4,1,Non-Travel,No,1,3,0
EMP003232,39,Male,Married,3,Life Sciences,R&D,Research Director,3,0,0,0,0,8231,1,10,19,3,3,2,3,3,6,Travel_Rarely,No,1,3,0
EMP003233,40,Female,Married,2,Medical,HR,Human Resources,3,0,0,0,0,8018,0,12,6,2,3,2,2,2,2,Travel_Rarely,No,1,3,1
EMP003234,21,Male,Single,3,Life Sciences,Sales,Sales Representative,1,3,0,0,0,3579,1,12,3,4,4,3,1,1,3,Travel_Rarely,No,0,3,0
EMP003235,31,Female,Married,3,Marketing,HR,Manager,3,2,0,0,0,8948,0,13,16,4,2,2,3,4,3,Non-Travel,Yes,5,1,1
EMP003236,27,Male,Single,3,Technical Degree,R&D,Research Director,1,0,0,0,0,2554,0,17,21,4,1,3,3,4,3,Travel_Rarely,No,2,2,0
EMP003237,24,Female,Single,4,Technical Degree,R&D,Laboratory Technician,2,0,0,0,0,4221,0,13,4,2,2,2,1,3,2,Travel_Rarely,No,3,1,1
EMP003238,35,Male,Single,5,Other,Sales,Sales Executive,3,3,2,2,0,9025,0,15,5,4,1,1,4,3,5,Travel_Rarely,Yes,0,2,1
EMP003239,22,Female,Married,4,Human Resources,R&D,Manager,2,3,2,2,2,6194,0,5,7,3,4,3,1,2,3,Travel_Rarely,Yes,1,1,0
EMP003240,21,Male,Single,4,Technical Degree,R&D,Laboratory Technician,1,0,0,0,0,2316,1,16,15,2,4,2,4,4,3,Travel_Rarely,No,0,3,0
EMP003241,28,Male,Married,4,Life Sciences,HR,Manager,1,5,1,1,1,4292,0,14,8,4,3,3,4,2,1,Travel_Rarely,Yes,2,2,1
EMP003242,31,Female,Married,4,Life Sciences,R&D,Research Scientist,2,0,0,0,0,5968,0,12,15,1,4,2,4,4,2,Non-Travel,Yes,0,4,0
EMP003243,38,Female,Single,3,Medical,IT,Data Scientist,4,3,3,3,1,8829,2,14,22,3,3,3,1,3,2,Non-Travel,No,1,3,0
EMP003244,24,Male,Single,3,Human Resources,R&D,Research Director,2,0,0,0,0,4502,0,12,11,4,3,3,3,2,1,Travel_Rarely,Yes,0,3,1
EMP003245,24,Male,Single,3,Medical,HR,Human Resources,2,0,0,0,0,5023,1,14,10,3,4,1,2,4,0,Non-Travel,No,4,3,0
EMP003246,26,Male,Single,5,Life Sciences,R&D,Research Scientist,2,1,0,0,0,7025,0,10,6,3,4,3,3,3,3,Travel_Rarely,No,1,3,0
EMP003247,25,Female,Single,4,Other,IT,Software Engineer,1,3,1,0,0,3468,1,13,6,2,3,2,2,4,2,Travel_Rarely,No,0,4,1
EMP003248,33,Female,Married,4,Medical,HR,Manager,3,6,0,0,0,8725,0,15,10,3,4,4,1,3,0,Travel_Rarely,No,0,2,0
EMP003249,30,Female,Married,5,Technical Degree,Marketing,Marketing Manager,1,1,0,0,0,3337,0,13,10,1,2,2,2,3,0,Travel_Rarely,No,1,3,0
EMP003250,21,Male,Single,5,Technical Degree,Sales,Manager,1,3,2,2,2,3211,1,11,14,3,2,2,4,3,2,Travel_Rarely,No,1,3,0
EMP003251,30,Male,Single,5,Technical Degree,R&D,Laboratory Technician,2,9,0,0,0,6799,0,12,10,4,3,3,2,3,2,Non-Travel,No,2,1,0
EMP003252,22,Female,Married,3,Technical Degree,Sales,Sales Executive,1,1,0,0,0,3131,0,13,3,3,2,3,2,2,2,Travel_Rarely,No,1,4,0
EMP003253,35,Male,Single,4,Technical Degree,Sales,Manager,2,3,1,1,1,6597,0,13,20,3,2,4,3,3,4,Non-Travel,No,2,2,0
EMP003254,19,Female,Single,4,Technical Degree,R&D,Research Director,1,1,0,0,0,3190,0,22,10,3,3,3,2,2,4,Travel_Rarely,No,0,3,1
EMP003255,39,Male,Single,4,Medical,Marketing,Marketing Specialist,4,0,0,0,0,16293,1,19,17,4,2,2,3,3,0,Travel_Rarely,No,0,3,0
EMP003256,21,Female,Single,3,Technical Degree,HR,Manager,2,2,2,1,0,4404,0,10,1,3,3,3,4,4,0,Travel_Rarely,Yes,0,2,0
EMP003257,31,Female,Married,4,Technical Degree,R&D,Laboratory Technician,1,2,0,0,0,3326,0,13,12,3,4,3,2,4,1,Travel_Rarely,No,3,4,0
EMP003258,33,Male,Married,3,Medical,IT,Data Scientist,2,4,4,1,1,5831,0,11,9,2,2,1,2,3,5,Travel_Frequently,No,6,2,0
EMP003259,22,Female,Single,4,Life Sciences,Sales,Sales Executive,1,4,1,1,0,3836,1,9,4,2,4,2,2,3,3,Non-Travel,No,0,2,0
EMP003260,34,Female,Married,4,Medical,R&D,Laboratory Technician,2,5,1,0,0,4960,1,17,8,4,3,4,3,3,4,Travel_Frequently,No,0,2,0
EMP003261,33,Male,Divorced,3,Marketing,HR,Human Resources,3,2,1,1,0,8777,2,11,9,4,3,2,4,2,0,Travel_Frequently,Yes,6,4,0
EMP003262,23,Male,Single,2,Life Sciences,HR,Manager,1,2,2,0,1,2644,1,12,18,2,2,3,1,2,5,Travel_Frequently,No,0,3,0
EMP003263,37,Female,Married,4,Technical Degree,HR,Manager,3,10,0,0,0,8727,0,23,14,3,1,4,3,1,5,Travel_Rarely,No,1,2,0
EMP003264,27,Male,Single,4,Life Sciences,Sales,Manager,2,5,3,0,3,5453,1,14,6,2,3,3,2,4,1,Non-Travel,Yes,0,2,1
EMP003265,20,Female,Single,4,Life Sciences,R&D,Manager,1,2,2,0,2,3672,1,10,23,4,4,2,2,4,4,Travel_Rarely,Yes,2,4,0
EMP003266,25,Male,Married,4,Life Sciences,Operations,Operations Specialist,2,4,1,0,0,6313,0,13,3,4,4,3,3,3,5,Travel_Rarely,No,2,3,0
EMP003267,26,Male,Single,5,Marketing,Operations,Operations Specialist,2,5,4,0,1,6213,0,11,1,4,4,2,3,3,2,Travel_Rarely,No,0,2,0
EMP003268,23,Male,Single,3,Life Sciences,R&D,Laboratory Technician,2,3,0,0,0,5254,1,14,18,1,4,4,3,4,1,Travel_Rarely,Yes,1,1,1
EMP003269,21,Male,Single,4,Medical,HR,Manager,1,3,0,0,0,4036,1,6,5,2,3,4,4,4,3,Non-Travel,No,1,3,0
EMP003270,25,Male,Married,4,Other,Sales,Sales Representative,2,7,0,0,0,6103,1,9,24,4,1,3,1,2,3,Travel_Frequently,No,2,3,0
EMP003271,32,Male,Divorced,5,Technical Degree,R&D,Laboratory Technician,1,3,3,2,0,3149,0,14,6,3,4,4,4,3,3,Travel_Rarely,No,2,4,0
EMP003272,32,Female,Single,3,Other,IT,Data Scientist,1,14,0,0,0,6166,0,13,10,2,2,4,4,3,2,Travel_Frequently,No,2,3,0
EMP003273,23,Female,Married,2,Marketing,R&D,Laboratory Technician,2,5,2,0,1,4270,0,12,11,3,2,3,3,3,5,Travel_Rarely,Yes,1,3,0
EMP003274,21,Female,Married,3,Other,IT,Software Engineer,1,3,3,1,1,3606,1,14,15,4,1,4,2,3,1,Non-Travel,No,2,4,0
EMP003275,25,Male,Divorced,5,Technical Degree,HR,Manager,2,1,1,1,1,4738,0,15,15,4,3,3,3,3,4,Travel_Rarely,No,2,3,0
EMP003276,28,Female,Single,3,Human Resources,HR,Manager,2,0,0,0,0,5452,1,10,8,4,4,3,3,4,6,Travel_Frequently,Yes,1,2,1
EMP003277,21,Male,Single,3,Life Sciences,Sales,Sales Representative,1,3,0,0,0,3664,0,5,18,4,4,3,4,2,5,Travel_Rarely,No,2,2,0
EMP003278,26,Male,Single,1,Life Sciences,IT,Data Scientist,1,6,0,0,0,4155,0,17,6,1,3,3,4,3,4,Non-Travel,No,0,3,1
EMP003279,27,Male,Married,2,Life Sciences,Operations,Operations Manager,2,1,1,0,1,4220,0,19,6,4,3,2,2,3,5,Travel_Rarely,No,4,4,0
EMP003280,29,Male,Married,4,Other,R&D,Laboratory Technician,2,3,3,0,0,5651,0,21,7,3,1,3,3,4,3,Travel_Rarely,Yes,1,2,1
EMP003281,27,Female,Married,4,Marketing,Sales,Sales Representative,1,5,0,0,0,4145,0,10,5,2,2,3,4,4,1,Travel_Rarely,No,3,3,0
EMP003282,42,Male,Married,4,Medical,Operations,Operations Manager,2,3,3,0,2,5313,1,7,4,3,3,2,3,2,4,Travel_Rarely,Yes,2,3,0
EMP003283,34,Female,Married,2,Marketing,R&D,Laboratory Technician,2,3,0,0,0,5562,1,9,2,3,3,4,3,3,2,Travel_Rarely,Yes,0,3,0
EMP003284,47,Male,Married,3,Technical Degree,R&D,Manager,4,0,0,0,0,13320,1,11,1,3,3,3,4,3,3,Travel_Rarely,No,9,1,0
EMP003285,22,Female,Single,4,Other,Sales,Manager,1,4,4,0,1,3533,0,8,13,2,2,3,4,1,2,Travel_Rarely,Yes,0,4,1
EMP003286,20,Female,Single,2,Technical Degree,Sales,Manager,1,2,0,0,0,2746,0,18,8,2,4,4,2,4,3,Travel_Rarely,No,1,3,0
EMP003287,28,Male,Married,5,Technical Degree,Sales,Sales Representative,2,1,0,0,0,5811,1,13,12,1,1,4,3,2,3,Travel_Rarely,No,0,4,1
EMP003288,22,Female,Married,2,Medical,R&D,Laboratory Technician,1,3,0,0,0,3820,1,7,28,1,2,3,3,2,0,Travel_Rarely,No,1,4,0
EMP003289,31,Female,Married,2,Medical,HR,Manager,1,1,0,0,0,3520,1,10,17,2,4,3,3,4,4,Travel_Frequently,No,1,2,0
EMP003290,25,Female,Single,3,Other,HR,Human Resources,2,2,1,0,1,4943,0,14,21,2,4,3,2,3,2,Non-Travel,No,0,4,0
EMP003291,21,Female,Single,5,Technical Degree,HR,Manager,2,3,2,2,0,5601,0,13,39,3,2,2,4,3,1,Travel_Rarely,No,1,2,1
EMP003292,32,Female,Single,3,Technical Degree,R&D,Research Scientist,2,1,0,0,0,5405,0,17,6,3,2,3,4,3,3,Travel_Rarely,No,3,4,0
EMP003293,42,Male,Single,4,Life Sciences,IT,Software Engineer,4,5,0,0,0,14187,1,8,9,2,3,2,2,4,2,Travel_Frequently,No,4,3,1
EMP003294,27,Female,Single,4,Life Sciences,Operations,Operations Specialist,2,2,2,2,0,5703,0,13,7,2,4,1,4,4,1,Non-Travel,Yes,0,3,0
EMP003295,27,Male,Single,2,Life Sciences,R&D,Manager,1,0,0,0,0,2739,1,21,1,3,3,3,3,2,2,Travel_Rarely,No,0,4,0
EMP003296,31,Male,Single,3,Marketing,Sales,Sales Representative,1,10,0,0,0,5024,1,11,3,1,2,1,3,3,0,Travel_Rarely,No,0,4,0
EMP003297,31,Female,Married,5,Marketing,R&D,Research Director,3,3,0,0,0,7144,0,11,8,4,2,4,2,1,2,Travel_Rarely,No,0,4,0
EMP003298,40,Male,Married,2,Other,Sales,Manager,3,12,1,0,1,10590,1,10,20,3,1,2,1,3,1,Travel_Rarely,No,2,3,0
EMP003299,27,Male,Married,4,Technical Degree,Marketing,Marketing Manager,3,2,2,0,0,10518,2,10,21,3,1,2,2,4,3,Travel_Rarely,No,6,4,0
EMP003300,42,Male,Married,5,Life Sciences,Sales,Manager,3,3,0,0,0,6432,0,15,14,2,1,3,4,2,2,Travel_Rarely,No,0,2,0
EMP003301,35,Male,Married,2,Life Sciences,R&D,Manager,4,10,0,0,0,13588,2,6,9,2,4,3,3,2,3,Travel_Frequently,Yes,0,1,0
EMP003302,21,Male,Single,3,Technical Degree,Sales,Sales Executive,1,3,3,0,3,3494,0,5,1,3,2,2,4,1,1,Travel_Rarely,No,1,3,0
EMP003303,24,Female,Single,3,Medical,HR,Manager,1,5,3,0,0,4068,0,17,11,4,3,4,3,3,1,Travel_Frequently,Yes,2,4,0
